"Market","Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NASDAQ","ATRS","Antares Pharma, Inc.","1.69","$262.05M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atrs",
"NASDAQ","ANTH","Anthera Pharmaceuticals, Inc.","2.51","$103.98M","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/anth",
"NASDAQ","ABAC","Aoxin Tianli Group, Inc.","2.35","$18.77M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/abac",
"NASDAQ","APIC","Apigee Corporation","17.39","$535.53M","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/apic",
"NASDAQ","APOG","Apogee Enterprises, Inc.","40.45","$1.17B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/apog",
"NASDAQ","APOL","Apollo Education Group, Inc.","8.62","$944.96M","1994","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apol",
"NASDAQ","AINV","Apollo Investment Corporation","6.09","$1.37B","2004","n/a","n/a","http://www.nasdaq.com/symbol/ainv",
"NASDAQ","AMEH","Apollo Medical Holdings, Inc.","3.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ameh",
"NASDAQ","APPF","AppFolio, Inc.","19.05","$640.96M","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/appf",
"NASDAQ","AAPL","Apple Inc.","118.25","$637.18B","1980","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/aapl",
"NASDAQ","ARCI","Appliance Recycling Centers of America, Inc.","0.92","$5.47M","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/arci",
"NASDAQ","APDN","Applied DNA Sciences Inc","2.91","$70.07M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apdn",
"NASDAQ","APDNW","Applied DNA Sciences Inc","0.97","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apdnw",
"NASDAQ","AGTC","Applied Genetic Technologies Corporation","8.1","$146.23M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/agtc",
"NASDAQ","AMAT","Applied Materials, Inc.","28.86","$31.19B","1972","Technology","Semiconductors","http://www.nasdaq.com/symbol/amat",
"NASDAQ","AMCC","Applied Micro Circuits Corporation","5.93","$506.22M","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/amcc",
"NASDAQ","AAOI","Applied Optoelectronics, Inc.","21.15","$362.51M","2013","Technology","Semiconductors","http://www.nasdaq.com/symbol/aaoi",
"NASDAQ","AREX","Approach Resources Inc.","3.01","$125.25M","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/arex",
"NASDAQ","APTI","Apptio, Inc.","19.61","$731.18M","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/apti",
"NASDAQ","APRI","Apricus Biosciences, Inc.","2.405","$15.96M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/apri",
"NASDAQ","APVO","Aptevo Therapeutics Inc.","2.31","$46.73M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/apvo",
"NASDAQ","APTO","Aptose Biosciences, Inc.","1.73","$22.55M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/apto",
"NASDAQ","AQMS","Aqua Metals, Inc.","9.02","$140.48M","2015","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/aqms",
"NASDAQ","AQXP","Aquinox Pharmaceuticals, Inc.","10.65","$183.31M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aqxp",
"NASDAQ","ARDM","Aradigm Corporation","5.8","$86.67M","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ardm",
"NASDAQ","ARLZ","Aralez Pharmaceuticals Inc.","4.5","$287.82M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arlz",
"NASDAQ","PETX","Aratana Therapeutics, Inc.","8.82","$312.37M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/petx",
"NASDAQ","ABUS","Arbutus Biopharma Corporation","3.2","$175.35M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/abus",
"NASDAQ","ARCW","ARC Group Worldwide, Inc.","4.1","$77.06M","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/arcw",
"NASDAQ","ABIO","ARCA biopharma, Inc.","2.4819","$22.5M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/abio",
"NASDAQ","RKDA","Arcadia Biosciences, Inc.","1.7","$75.52M","2015","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/rkda",
"NASDAQ","ARCB","ArcBest Corporation","19.6","$504.69M","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/arcb",
"NASDAQ","ACGL","Arch Capital Group Ltd.","77.84","$9.54B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/acgl",
"NASDAQ","ACGLP","Arch Capital Group Ltd.","24.81","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/acglp",
"NASDAQ","APLP","Archrock Partners, L.P.","14.84","$890.93M","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/aplp",
"NASDAQ","ACAT","Arctic Cat Inc.","14.37","$187.5M","1990","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/acat",
"NASDAQ","ARDX","Ardelyx, Inc.","13.75","$649.69M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ardx",
"NASDAQ","ARNA","Arena Pharmaceuticals, Inc.","1.61","$391.64M","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arna",
"NASDAQ","ARCC","Ares Capital Corporation","15.63","$4.91B","2004","n/a","n/a","http://www.nasdaq.com/symbol/arcc",
"NASDAQ","AGII","Argo Group International Holdings, Ltd.","55.95","$1.68B","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agii",
"NASDAQ","AGIIL","Argo Group International Holdings, Ltd.","26.24","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agiil",
"NASDAQ","ARGS","Argos Therapeutics, Inc.","4.55","$187.44M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/args",
"NASDAQ","ARIS","ARI Network Services, Inc.","5.02","$86.67M","1991","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/aris",
"NASDAQ","ARIA","ARIAD Pharmaceuticals, Inc.","9.34","$1.8B","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/aria",
"NASDAQ","ARKR","Ark Restaurants Corp.","20.75","$71.03M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/arkr",
"NASDAQ","ARTX","Arotech Corporation","2.98","$78.79M","1994","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artx",
"NASDAQ","ARWA","Arowana Inc.","10.19","$110.65M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/arwa",
"NASDAQ","ARWAR","Arowana Inc.","0.2749","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/arwar",
"NASDAQ","ARWAU","Arowana Inc.","10.48","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/arwau",
"NASDAQ","ARWAW","Arowana Inc.","0.1329","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/arwaw",
"NASDAQ","ARQL","ArQule, Inc.","1.41","$100.26M","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arql",
"NASDAQ","ARRY","Array BioPharma Inc.","6.075","$881.01M","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arry",
"NASDAQ","ARRS","ARRIS International plc","29.56","$5.64B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/arrs",
"NASDAQ","DWAT","Arrow DWA Tactical ETF","10.1554","$9.14M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dwat",
"NASDAQ","AROW","Arrow Financial Corporation","32.09","$443.56M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/arow",
"NASDAQ","ARWR","Arrowhead Pharmaceuticals, Inc.","6.33","$384.55M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arwr",
"NASDAQ","ARTNA","Artesian Resources Corporation","28.43","$258.91M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/artna",
"NASDAQ","ARTW","Art&#39;s-Way Manufacturing Co., Inc.","2.91","$11.96M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artw",
"NASDAQ","PUMP","Asante Solutions, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pump",
"NASDAQ","ASBB","ASB Bancorp, Inc.","26.25","$99.42M","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/asbb",
"NASDAQ","ASNA","Ascena Retail Group, Inc.","5.05","$980.78M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/asna",
"NASDAQ","ASND","Ascendis Pharma A/S","19.01","$477.69M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/asnd",
"NASDAQ","ASCMA","Ascent Capital Group, Inc.","22.02","$271.42M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ascma",
"NASDAQ","APWC","Asia Pacific Wire & Cable Corporation Limited","2.15","$29.71M","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/apwc",
"NASDAQ","ASML","ASML Holding N.V.","104.54","$44.31B","1995","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asml",
"NASDAQ","AZPN","Aspen Technology, Inc.","47.63","$3.8B","1994","Technology","EDP Services","http://www.nasdaq.com/symbol/azpn",
"NASDAQ","ASMB","Assembly Biosciences, Inc.","12.84","$221.18M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/asmb",
"NASDAQ","ASFI","Asta Funding, Inc.","9.9","$117.28M","1995","Finance","Finance Companies","http://www.nasdaq.com/symbol/asfi",
"NASDAQ","ASTE","Astec Industries, Inc.","54.88","$1.26B","1986","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/aste",
"NASDAQ","ATRO","Astronics Corporation","36.25","$949.72M","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/atro",
"NASDAQ","ALOT","AstroNova, Inc.","14.495","$108.21M","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/alot",
"NASDAQ","ASTC","Astrotech Corporation","1.65","$34.27M","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/astc",
"NASDAQ","ASUR","Asure Software Inc","6.84","$44.57M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/asur",
"NASDAQ","ATAI","ATA Inc.","3.5501","$81.39M","2008","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/atai",
"NASDAQ","ATRA","Atara Biotherapeutics, Inc.","14.1","$406.24M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/atra",
"NASDAQ","ATHN","athenahealth, Inc.","108.37","$4.28B","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/athn",
"NASDAQ","ATHX","Athersys, Inc.","1.94","$164.87M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/athx",
"NASDAQ","AAPC","Atlantic Alliance Partnership Corp.","10.51","$109.18M","2015","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/aapc",
"NASDAQ","AAME","Atlantic American Corporation","4.25","$87.02M","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/aame",
"NASDAQ","ACBI","Atlantic Capital Bancshares, Inc.","15","$372.58M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/acbi",
"NASDAQ","ACFC","Atlantic Coast Financial Corporation","6.52","$101.12M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/acfc",
"NASDAQ","ABY","Atlantica Yield plc","18.23","$1.83B","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/aby",
"NASDAQ","ATLC","Atlanticus Holdings Corporation","3.5002","$53.22M","1995","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/atlc",
"NASDAQ","AAWW","Atlas Air Worldwide Holdings","42.15","$1.05B","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/aaww",
"NASDAQ","AFH","Atlas Financial Holdings, Inc.","17.05","$205M","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afh",
"NASDAQ","TEAM","Atlassian Corporation Plc","29.14","$6.3B","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/team",
"NASDAQ","ATNI","ATN International, Inc.","65.93","$1.06B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/atni",
"NASDAQ","ATMR","Atomera Incorporated","8","$96.02M","2016","Technology","Semiconductors","http://www.nasdaq.com/symbol/atmr",
"NASDAQ","ATOS","Atossa Genetics Inc.","1.64","$4.33M","2012","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atos",
"NASDAQ","ATRC","AtriCure, Inc.","17.54","$582.38M","2005","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atrc",
"NASDAQ","ATRI","Atrion Corporation","437.2","$797.58M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atri",
"NASDAQ","ATTU","Attunity Ltd.","6.07","$100.95M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/attu",
"NASDAQ","LIFE","aTyr Pharma, Inc.","2.85","$67.6M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/life",
"NASDAQ","AUBN","Auburn National Bancorporation, Inc.","27.9999","$102.02M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/aubn",
"NASDAQ","BOLD","Audentes Therapeutics, Inc.","17.23","$374.32M","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/bold",
"NASDAQ","AUDC","AudioCodes Ltd.","5.22","$197.53M","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/audc",
"NASDAQ","AUPH","Aurinia Pharmaceuticals Inc","3.44","$125.74M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/auph",
"NASDAQ","EARS","Auris Medical Holding AG","1.25","$42.91M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ears",
"NASDAQ","ABTL","Autobytel Inc.","16.54","$178.39M","1999","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/abtl",
"NASDAQ","ADSK","Autodesk, Inc.","71.36","$15.83B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/adsk",
"NASDAQ","ADP","Automatic Data Processing, Inc.","87.5","$39.92B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/adp",
"NASDAQ","AVEO","AVEO Pharmaceuticals, Inc.","0.7277","$55.2M","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aveo",
"NASDAQ","AVXS","AveXis, Inc.","46.78","$1.08B","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/avxs",
"NASDAQ","AVNW","Aviat Networks, Inc.","8.92","$46.93M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/avnw",
"NASDAQ","AVID","Avid Technology, Inc.","6.89","$274.37M","1993","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/avid",
"NASDAQ","AVGR","Avinger, Inc.","4.08","$52.4M","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/avgr",
"NASDAQ","AVIR","Aviragen Therapeutics, Inc.","1.37","$52.94M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/avir",
"NASDAQ","CAR","Avis Budget Group, Inc.","31.97","$2.9B","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/car",
"NASDAQ","AHPAU","Avista Healthcare Public Acquisition Corp.","10.1","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/ahpau",
"NASDAQ","AWRE","Aware, Inc.","5.2","$119.47M","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/awre",
"NASDAQ","AXAR","Axar Acquisition Corp.","9.95","$298.5M","2014","Finance","Business Services","http://www.nasdaq.com/symbol/axar",
"NASDAQ","AXARU","Axar Acquisition Corp.","9.92","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/axaru",
"NASDAQ","AXARW","Axar Acquisition Corp.","0.07","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/axarw",
"NASDAQ","ACLS","Axcelis Technologies, Inc.","13.95","$406.76M","2000","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/acls",
"NASDAQ","AXGN","AxoGen, Inc.","8.9","$268.18M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/axgn",
"NASDAQ","AXSM","Axsome Therapeutics, Inc.","7.08","$135.58M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/axsm",
"NASDAQ","AXTI","AXT Inc","5.6","$181.39M","1998","Technology","Semiconductors","http://www.nasdaq.com/symbol/axti",
"NASDAQ","AZRX","AzurRx BioPharma, Inc.","4.98","$47.96M","2016","n/a","n/a","http://www.nasdaq.com/symbol/azrx",
"NASDAQ","BCOM","B Communications Ltd.","22.22","$664.13M","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/bcom",
"NASDAQ","RILY","B. Riley Financial, Inc.","12.2","$232.33M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rily",
"NASDAQ","BOSC","B.O.S. Better Online Solutions","2.06","$5.48M","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/bosc",
"NASDAQ","BEAV","B/E Aerospace, Inc.","59.69","$6.07B","1990","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/beav",
"NASDAQ","BIDU","Baidu, Inc.","176.68","$61.24B","2005","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/bidu",
"NASDAQ","BCPC","Balchem Corporation","75.81","$2.4B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/bcpc",
"NASDAQ","BWINA","Baldwin & Lyons, Inc.","24.1001","$363.53M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bwina",
"NASDAQ","BWINB","Baldwin & Lyons, Inc.","25.2","$380.12M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bwinb",
